postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7137538366450913280,1701721755,Videos,16213526,268,9,25,yes,https://www.linkedin.com/posts/ibm_ibm-quantum-system-two-activity-7137538366450913280-9wT7?utm_source=share&utm_medium=member_desktop,05-12-2023
7137322074234134528,1701670187,Videos,16213526,290,15,12,yes,https://www.linkedin.com/posts/ibm_ibmconsulting-microsoft-ibmapac-activity-7137322074234134528-zNGU?utm_source=share&utm_medium=member_desktop,04-12-2023
7135827973630283776,1701313966,Videos,16213526,187,12,12,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-gamechanging-activity-7135827973630283776-MC_N?utm_source=share&utm_medium=member_desktop,30-11-2023
7135721742324371456,1701288638,Videos,16213526,120,7,2,yes,https://www.linkedin.com/posts/ibm_the-ai-revolution-is-here-so-how-can-execs-activity-7135721742324371456-1JqY?utm_source=share&utm_medium=member_desktop,30-11-2023
7135618390504718336,1701263997,Videos,16213526,146,3,8,yes,https://www.linkedin.com/posts/ibm_ibm-ibmisa-ibmskillsbuild-activity-7135618390504718336-9aZl?utm_source=share&utm_medium=member_desktop,29-11-2023
7135330621488328704,1701195388,Videos,16213528,794,22,68,yes,https://www.linkedin.com/posts/ibm_genai-ai-activity-7135330621488328704-3CVH?utm_source=share&utm_medium=member_desktop,28-11-2023
7134973542433001472,1701110253,Videos,16213528,2799,36,306,yes,https://www.linkedin.com/posts/ibm_genai-ai-watsonx-activity-7134973542433001472-jxBD?utm_source=share&utm_medium=member_desktop,28-11-2023
7134846176599658498,1701079887,Videos,16213528,159,1,4,yes,https://www.linkedin.com/posts/ibm_techmahindra-watsonx-ibmpartners-activity-7134846176599658498-y61O?utm_source=share&utm_medium=member_desktop,27-11-2023
7133274970146684928,1700705282,Videos,16213528,320,5,12,yes,https://www.linkedin.com/posts/ibm_gamechanging-esg-activity-7133274970146684928-Te7T?utm_source=share&utm_medium=member_desktop,23-11-2023
7132913908515840001,1700619198,Videos,16213528,423,11,35,yes,https://www.linkedin.com/posts/ibm_customer-gamechanging-digitaltransformation-activity-7132913908515840001-beYI?utm_source=share&utm_medium=member_desktop,22-11-2023
7132744868560334849,1700578896,Videos,16213528,840,27,110,no,https://www.linkedin.com/posts/ibm_genai-ai-activity-7132744868560334849-NO1_?utm_source=share&utm_medium=member_desktop,21-11-2023
7132261369684320256,1700463621,Videos,16213528,80,1,7,no,https://www.linkedin.com/posts/ibm_interested-in-what-makes-a-good-sap-consultant-activity-7132261369684320256-nk0Q?utm_source=share&utm_medium=member_desktop,20-11-2023
7131198403501293568,1700210190,Videos,16213528,174,7,14,yes,https://www.linkedin.com/posts/ibm_techmahindra-watsonx-ibmpartners-activity-7131198403501293568-xqof?utm_source=share&utm_medium=member_desktop,17-11-2023
7131011550802300928,1700165641,Videos,16213528,769,20,94,no,https://www.linkedin.com/posts/ibm_ai-activity-7131011550802300928-T2e5?utm_source=share&utm_medium=member_desktop,17-11-2023
7130866639490740227,1700131091,Videos,16213528,47,1,6,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-cybersecurity-aiforbusiness-activity-7130866639490740227-N1b6?utm_source=share&utm_medium=member_desktop,16-11-2023
7130189433668079616,1699969633,Videos,16213531,1914,20,492,yes,https://www.linkedin.com/posts/ibm_genai-ai-activity-7130189433668079616-airD?utm_source=share&utm_medium=member_desktop,14-11-2023
7130096493281120258,1699947474,Videos,16213531,75,0,3,no,https://www.linkedin.com/posts/ibm_digital-thinkmumbai-ibm-activity-7130096493281120258-M5jT?utm_source=share&utm_medium=member_desktop,14-11-2023
7129949653889912832,1699912465,Videos,16213531,1542,23,171,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7129949653889912832-TSPt?utm_source=share&utm_medium=member_desktop,14-11-2023
7129154620915945472,1699722914,Videos,16213531,398,12,17,no,https://www.linkedin.com/posts/ibm_veteransday-activity-7129154620915945472-cumZ?utm_source=share&utm_medium=member_desktop,11-11-2023
7128561992163852289,1699581621,Videos,16213531,119,2,13,no,https://www.linkedin.com/posts/ibm_digitaltransformation-ibm-activity-7128561992163852289-haR1?utm_source=share&utm_medium=member_desktop,10-11-2023
7128486639911243776,1699563655,Videos,16213531,875,5,85,yes,https://www.linkedin.com/posts/ibm_grammys-watsonx-ai-activity-7128486639911243776-Mxx-?utm_source=share&utm_medium=member_desktop,10-11-2023
7128216211112280065,1699499180,Videos,16213531,136,5,12,yes,https://www.linkedin.com/posts/ibm_cybersecurity-cybersecurity-ibmhongkong-activity-7128216211112280065-az_D?utm_source=share&utm_medium=member_desktop,09-11-2023
7128113284947316737,1699474641,Videos,16213531,261,19,34,yes,https://www.linkedin.com/posts/ibm_stemday-activity-7128113284947316737-niaZ?utm_source=share&utm_medium=member_desktop,09-11-2023
7127708555398287360,1699378146,Videos,16213531,1075,18,125,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7127708555398287360-sxlY?utm_source=share&utm_medium=member_desktop,07-11-2023
7126063367609290752,1698985902,Videos,16213531,118,1,14,yes,https://www.linkedin.com/posts/ibm_application-ibm-observability-activity-7126063367609290752-iK_5?utm_source=share&utm_medium=member_desktop,03-11-2023
7125912441523195904,1698949919,Videos,16213535,1106,28,102,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7125912441523195904-sgn-?utm_source=share&utm_medium=member_desktop,03-11-2023
7125748607923732480,1698910858,Videos,16213535,96,0,10,yes,https://www.linkedin.com/posts/ibm_security-cybersecurityawarenessmonth-ibm-activity-7125748607923732480-hrF7?utm_source=share&utm_medium=member_desktop,02-11-2023
7124638204019834880,1698646117,Videos,16213535,177,4,8,no,https://www.linkedin.com/posts/ibm_linuxone-powerofpartnerships-ibmapac-activity-7124638204019834880-MWRC?utm_source=share&utm_medium=member_desktop,30-10-2023
7123534048555147265,1698382866,Videos,16213535,168,5,17,no,https://www.linkedin.com/posts/ibm_ibm-securetothecore-cybersecurityawarenessmonth-activity-7123534048555147265-Tb7F?utm_source=share&utm_medium=member_desktop,27-10-2023
7123388803712503808,1698348236,Videos,16213535,950,12,169,no,https://www.linkedin.com/posts/ibm_watsonx-ai-developers-activity-7123388803712503808-S2YS?utm_source=share&utm_medium=member_desktop,27-10-2023
7123049406123147264,1698267318,Videos,16213535,1904,21,136,yes,https://www.linkedin.com/posts/ibm_ibm-chairman-and-ceo-arvind-krishna-on-ibms-activity-7123049406123147264-unoc?utm_source=share&utm_medium=member_desktop,26-10-2023
7123022641736663040,1698260937,Videos,16213535,213,7,18,no,https://www.linkedin.com/posts/ibm_ai-activity-7123022641736663040-nH5Q?utm_source=share&utm_medium=member_desktop,26-10-2023
