postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7142521286907338752,1702909776,Videos,16216839,1872,83,98,no,https://www.linkedin.com/posts/ibm_ibmalumni-activity-7142521286907338752-IxAB?utm_source=share&utm_medium=member_desktop,18-12-2023
7142428707410894848,1702887703,Videos,16216839,145,3,8,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ecosystem-ibmpartners-activity-7142428707410894848-sY9f?utm_source=share&utm_medium=member_desktop,18-12-2023
7142378231352950784,1702875669,Videos,16216839,203,8,6,no,https://www.linkedin.com/posts/ibm_digital-transformation-activity-7142378231352950784-mg2I?utm_source=share&utm_medium=member_desktop,18-12-2023
7141479136111280129,1702661308,Videos,16216839,840,23,62,no,https://www.linkedin.com/posts/ibm_ai-genai-activity-7141479136111280129-q88I?utm_source=share&utm_medium=member_desktop,15-12-2023
7141114834535849984,1702574452,Videos,16216839,514,12,36,yes,https://www.linkedin.com/posts/ibm_ai-activity-7141114834535849984-KpS_?utm_source=share&utm_medium=member_desktop,14-12-2023
7140264831634276353,1702371795,Videos,16216839,265,12,33,no,https://www.linkedin.com/posts/ibm_ibm-apiconnect-ibm-activity-7140264831634276353-rurs?utm_source=share&utm_medium=member_desktop,12-12-2023
7138979743944601600,1702065406,Videos,16216840,122,11,10,no,https://www.linkedin.com/posts/ibm_genai-activity-7138979743944601600-CbaO?utm_source=share&utm_medium=member_desktop,09-12-2023
7138926589261611008,1702052733,Videos,16216840,410,27,24,no,https://www.linkedin.com/posts/ibm_ai-genai-activity-7138926589261611008-4K0A?utm_source=share&utm_medium=member_desktop,08-12-2023
7138622974969991168,1701980346,Videos,16216840,833,9,70,yes,https://www.linkedin.com/posts/ibm_sustainability-ai-activity-7138622974969991168-ayPO?utm_source=share&utm_medium=member_desktop,08-12-2023
7138226661971431425,1701885858,Videos,16216840,1042,30,105,yes,https://www.linkedin.com/posts/ibm_ai-activity-7138226661971431425-24pk?utm_source=share&utm_medium=member_desktop,06-12-2023
7137682574260273152,1701756137,Videos,16216840,431,28,22,yes,https://www.linkedin.com/posts/ibm_womenintech-activity-7137682574260273152-AGS_?utm_source=share&utm_medium=member_desktop,05-12-2023
7137538366450913280,1701721755,Videos,16216840,268,9,25,yes,https://www.linkedin.com/posts/ibm_ibm-quantum-system-two-activity-7137538366450913280-9wT7?utm_source=share&utm_medium=member_desktop,05-12-2023
7137322074234134528,1701670187,Videos,16216840,290,15,12,yes,https://www.linkedin.com/posts/ibm_ibmconsulting-microsoft-ibmapac-activity-7137322074234134528-zNGU?utm_source=share&utm_medium=member_desktop,04-12-2023
7135827973630283776,1701313966,Videos,16216840,187,12,12,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-gamechanging-activity-7135827973630283776-MC_N?utm_source=share&utm_medium=member_desktop,30-11-2023
7135721742324371456,1701288638,Videos,16216840,120,7,2,yes,https://www.linkedin.com/posts/ibm_the-ai-revolution-is-here-so-how-can-execs-activity-7135721742324371456-1JqY?utm_source=share&utm_medium=member_desktop,30-11-2023
7135618390504718336,1701263997,Videos,16216840,146,3,8,yes,https://www.linkedin.com/posts/ibm_ibm-ibmisa-ibmskillsbuild-activity-7135618390504718336-9aZl?utm_source=share&utm_medium=member_desktop,29-11-2023
7135330621488328704,1701195388,Videos,16216841,794,22,68,yes,https://www.linkedin.com/posts/ibm_genai-ai-activity-7135330621488328704-3CVH?utm_source=share&utm_medium=member_desktop,28-11-2023
7134973542433001472,1701110253,Videos,16216841,2799,36,306,yes,https://www.linkedin.com/posts/ibm_genai-ai-watsonx-activity-7134973542433001472-jxBD?utm_source=share&utm_medium=member_desktop,28-11-2023
7134846176599658498,1701079887,Videos,16216841,159,1,4,yes,https://www.linkedin.com/posts/ibm_techmahindra-watsonx-ibmpartners-activity-7134846176599658498-y61O?utm_source=share&utm_medium=member_desktop,27-11-2023
7133274970146684928,1700705282,Videos,16216841,320,5,12,yes,https://www.linkedin.com/posts/ibm_gamechanging-esg-activity-7133274970146684928-Te7T?utm_source=share&utm_medium=member_desktop,23-11-2023
7132913908515840001,1700619198,Videos,16216841,423,11,35,yes,https://www.linkedin.com/posts/ibm_customer-gamechanging-digitaltransformation-activity-7132913908515840001-beYI?utm_source=share&utm_medium=member_desktop,22-11-2023
7132744868560334849,1700578896,Videos,16216841,840,27,110,no,https://www.linkedin.com/posts/ibm_genai-ai-activity-7132744868560334849-NO1_?utm_source=share&utm_medium=member_desktop,21-11-2023
7132261369684320256,1700463621,Videos,16216841,80,1,7,no,https://www.linkedin.com/posts/ibm_interested-in-what-makes-a-good-sap-consultant-activity-7132261369684320256-nk0Q?utm_source=share&utm_medium=member_desktop,20-11-2023
7131198403501293568,1700210190,Videos,16216841,174,7,14,yes,https://www.linkedin.com/posts/ibm_techmahindra-watsonx-ibmpartners-activity-7131198403501293568-xqof?utm_source=share&utm_medium=member_desktop,17-11-2023
7131011550802300928,1700165641,Videos,16216841,769,20,94,no,https://www.linkedin.com/posts/ibm_ai-activity-7131011550802300928-T2e5?utm_source=share&utm_medium=member_desktop,17-11-2023
7130866639490740227,1700131091,Videos,16216841,47,1,6,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-cybersecurity-aiforbusiness-activity-7130866639490740227-N1b6?utm_source=share&utm_medium=member_desktop,16-11-2023
7130189433668079616,1699969633,Videos,16216841,1914,20,492,yes,https://www.linkedin.com/posts/ibm_genai-ai-activity-7130189433668079616-airD?utm_source=share&utm_medium=member_desktop,14-11-2023
7130096493281120258,1699947474,Videos,16216841,75,0,3,no,https://www.linkedin.com/posts/ibm_digital-thinkmumbai-ibm-activity-7130096493281120258-M5jT?utm_source=share&utm_medium=member_desktop,14-11-2023
7129949653889912832,1699912465,Videos,16216841,1542,23,171,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7129949653889912832-TSPt?utm_source=share&utm_medium=member_desktop,14-11-2023
7129154620915945472,1699722914,Videos,16216841,398,12,17,no,https://www.linkedin.com/posts/ibm_veteransday-activity-7129154620915945472-cumZ?utm_source=share&utm_medium=member_desktop,11-11-2023
7128561992163852289,1699581621,Videos,16216841,119,2,13,no,https://www.linkedin.com/posts/ibm_digitaltransformation-ibm-activity-7128561992163852289-haR1?utm_source=share&utm_medium=member_desktop,10-11-2023
7128486639911243776,1699563655,Videos,16216841,875,5,85,yes,https://www.linkedin.com/posts/ibm_grammys-watsonx-ai-activity-7128486639911243776-Mxx-?utm_source=share&utm_medium=member_desktop,10-11-2023
7128216211112280065,1699499180,Videos,16216841,136,5,12,yes,https://www.linkedin.com/posts/ibm_cybersecurity-cybersecurity-ibmhongkong-activity-7128216211112280065-az_D?utm_source=share&utm_medium=member_desktop,09-11-2023
7128113284947316737,1699474641,Videos,16216841,261,19,34,yes,https://www.linkedin.com/posts/ibm_stemday-activity-7128113284947316737-niaZ?utm_source=share&utm_medium=member_desktop,09-11-2023
7127708555398287360,1699378146,Videos,16216841,1075,18,125,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7127708555398287360-sxlY?utm_source=share&utm_medium=member_desktop,07-11-2023
7126063367609290752,1698985902,Videos,16216841,118,1,14,yes,https://www.linkedin.com/posts/ibm_application-ibm-observability-activity-7126063367609290752-iK_5?utm_source=share&utm_medium=member_desktop,03-11-2023
7125912441523195904,1698949919,Videos,16216844,1106,28,102,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7125912441523195904-sgn-?utm_source=share&utm_medium=member_desktop,03-11-2023
7125748607923732480,1698910858,Videos,16216844,96,0,10,yes,https://www.linkedin.com/posts/ibm_security-cybersecurityawarenessmonth-ibm-activity-7125748607923732480-hrF7?utm_source=share&utm_medium=member_desktop,02-11-2023
7124638204019834880,1698646117,Videos,16216844,177,4,8,no,https://www.linkedin.com/posts/ibm_linuxone-powerofpartnerships-ibmapac-activity-7124638204019834880-MWRC?utm_source=share&utm_medium=member_desktop,30-10-2023
7123534048555147265,1698382866,Videos,16216844,168,5,17,no,https://www.linkedin.com/posts/ibm_ibm-securetothecore-cybersecurityawarenessmonth-activity-7123534048555147265-Tb7F?utm_source=share&utm_medium=member_desktop,27-10-2023
7123388803712503808,1698348236,Videos,16216844,950,12,169,no,https://www.linkedin.com/posts/ibm_watsonx-ai-developers-activity-7123388803712503808-S2YS?utm_source=share&utm_medium=member_desktop,27-10-2023
7123049406123147264,1698267318,Videos,16216844,1904,21,136,yes,https://www.linkedin.com/posts/ibm_ibm-chairman-and-ceo-arvind-krishna-on-ibms-activity-7123049406123147264-unoc?utm_source=share&utm_medium=member_desktop,26-10-2023
7123022641736663040,1698260937,Videos,16216844,213,7,18,no,https://www.linkedin.com/posts/ibm_ai-activity-7123022641736663040-nH5Q?utm_source=share&utm_medium=member_desktop,26-10-2023
7122141042006491136,1698050747,Videos,16216844,99,1,15,no,https://www.linkedin.com/posts/ibm_data-security-cybersecurityawarenessmonth-activity-7122141042006491136-d9q1?utm_source=share&utm_medium=member_desktop,23-10-2023
7120974703250350081,1697772670,Videos,16216844,200,3,23,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-ibm-securetothecore-activity-7120974703250350081-a1fy?utm_source=share&utm_medium=member_desktop,20-10-2023
7120810580826890240,1697733540,Videos,16216844,426,13,34,no,https://www.linkedin.com/posts/ibm_paulrandday-activity-7120810580826890240-OS5I?utm_source=share&utm_medium=member_desktop,19-10-2023
7120651463206268928,1697695604,Videos,16216850,196,1,12,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-linuxone-ibmapac-activity-7120651463206268928-HOEZ?utm_source=share&utm_medium=member_desktop,19-10-2023
7120069209253937152,1697556783,Videos,16216850,315,16,17,no,https://www.linkedin.com/posts/ibm_ai-activity-7120069209253937152-RnRF?utm_source=share&utm_medium=member_desktop,17-10-2023
7119895953821638656,1697515476,Videos,16216850,285,6,15,yes,https://www.linkedin.com/posts/ibm_dyk-watsonx-genai-activity-7119895953821638656-mO3m?utm_source=share&utm_medium=member_desktop,17-10-2023
7119630535345242112,1697452195,Videos,16216850,87,1,13,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-aiforbusiness-ibmpartners-activity-7119630535345242112-iAjT?utm_source=share&utm_medium=member_desktop,16-10-2023
7119608197199380482,1697446870,Videos,16216850,222,3,27,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-securetothecore-activity-7119608197199380482-Z0q_?utm_source=share&utm_medium=member_desktop,16-10-2023
7116091428857905152,1696608407,Videos,16216850,2007,55,233,no,https://www.linkedin.com/posts/ibm_ai-activity-7116091428857905152-6t10?utm_source=share&utm_medium=member_desktop,06-10-2023
7115910465213394944,1696565262,Videos,16216850,174,13,11,no,https://www.linkedin.com/posts/ibm_cybersecurityawarenessmonth-securetothecore-activity-7115910465213394944-intz?utm_source=share&utm_medium=member_desktop,06-10-2023
